"","Code_ADN","Code","Nind","X50.floraison","Nbtalles","Epiaison","Longbrin","Diambrin","LongEpi","DiamEpi","PEpi","P1000","Pgrains","Tutiles","Tsteriles","essai","repetition","ID"
"318","So-8-6685-01","Pod_129",8,50,11,49,236.27,1.625,57.375,2.6125,86.59375,6.965,51.885,5.5,5.375,"A","3",318
"319","So-8-6685-02","Pod_130",6,49,7.33333333333333,49.6666666666667,236.28,1.29833333333333,57.5,2.33666666666667,61.82,7.345,37.0783333333333,3.83333333333333,3.16666666666667,"A","3",319
"320","So-8-6685-03","Pod_131",5,43,8,44,236.29,1.286,47,1.772,36.382,6.7,19.356,5.6,2.2,"A","3",320
"321","So-8-6858-02","Pod_133",8,47.5,8,47.125,236.3,1.35625,59.2625,2.2075,55.94875,7.215,31.89125,4.75,3.125,"A","3",321
"322","So-8-7024-01","Pod_135",7,50,7.57142857142857,50.4285714285714,236.31,1.41,56.9285714285714,2.18,64.7142857142857,7.87,32.2528571428571,3.71428571428571,3.85714285714286,"A","3",322
"323","So-8-7291-01","Pod_138",8,52.5,10,52.125,236.32,1.58375,72.375,2.3375,58.5125,7.55375,27.965,4.875,5.25,"A","3",323
"324","So-8-7539-01","Pod_140",6,46,9.83333333333333,45.8333333333333,236.33,1.43166666666667,67.1666666666667,1.93666666666667,52.8383333333333,7.41166666666667,33.0733333333333,6.16666666666667,3.5,"A","3",324
"325","So-8-7539-02","Pod_141",8,46.5,9.125,45.875,236.34,1.37875,57.9375,2.035,63.5,8.3625,39.52,5.375,3.875,"A","3",325
"326","So-8-7539-03","Pod_142",8,48.5,8.375,48.125,236.35,1.43625,58.4375,2.16125,63.6925,7.28375,41.37375,5.125,3.125,"A","3",326
"327","So-8-7539-04","Pod_143",4,44,7.75,44,236.36,1.375,69,2.15,57.085,7.105,29.695,4.25,3,"A","3",327
"328","So-10-20006-01","Pod_48",7,45.5,10.1428571428571,46.5,236.37,1.79285714285714,67.7142857142857,2.36571428571429,79.4285714285714,7.83857142857143,49.13,5.71428571428571,4.42857142857143,"A","3",328
"329","So-10-20006-02","Pod_49",7,48.5,7.57142857142857,47.625,236.38,1.44,73.8571428571429,2.10285714285714,46.6557142857143,7.47428571428571,19.9371428571429,4,3.28571428571429,"A","3",329
"330","So-10-20006-03","Pod_50",8,49,10,49.5,236.39,1.45125,84.8125,2.31,75.5,8.2575,38.9675,4.75,5,"A","3",330
"331","So-10-20110-02","Pod_52",8,45,10.375,45.75,236.4,1.41875,54.125,2.095,56.375,7.36375,30.0525,5.25,4.875,"A","3",331
"332","So-10-20110-03","Pod_53",7,50,5.28571428571429,50.1428571428571,236.41,1.41714285714286,65.7857142857143,2.24428571428571,57.6828571428571,8.25857142857143,27.4257142857143,3,2.42857142857143,"A","3",332
"333","So-10-20117-02","Pod_55",8,48.5,9.25,48.875,236.42,1.53625,60.1875,2.67125,87.43875,7.8875,45.99125,4.875,4.375,"A","3",333
"334","So-10-20117-03","Pod_56",8,46.5,9.125,46.125,236.43,1.63625,65.9375,2.63375,87.625,7.49375,53.7375,4.625,4.5,"A","3",334
"335","So-10-20279-01","Pod_57",7,50,8.85714285714286,50,236.44,1.69857142857143,63.8571428571429,2.66714285714286,85.7142857142857,8.27142857142857,48.28,4.57142857142857,4.28571428571429,"A","3",335
"336","So-10-20279-02","Pod_58",7,45.5,10.4285714285714,48.125,236.45,1.06,44.0714285714286,1.67285714285714,35.745,6.644,24.47,5.28571428571429,4.42857142857143,"A","3",336
"337","So-10-20279-03","Pod_59",7,45,9.57142857142857,45.125,236.46,1.24142857142857,51.2142857142857,1.92,52.2857142857143,8.205,27,4.85714285714286,4.14285714285714,"A","3",337
"338","So-10-20302-01","Pod_60",6,48,5.5,48.8333333333333,236.47,1.606,62.1666666666667,2.55833333333333,81.6666666666667,7.38166666666667,46.265,2.83333333333333,2.16666666666667,"A","3",338
"339","So-10-20302-03","Pod_62",8,52,7.375,50.75,236.48,1.4675,52.875,2.335,56.14125,8.8225,23.7725,3.5,3.625,"A","3",339
"340","So-10-20327-01","Pod_63",8,49,7.25,49.125,236.49,1.42875,64.5625,2.1225,60.14375,8.29,37.41625,4.5,2.5,"A","3",340
"341","So-10-20327-02","Pod_64",8,53,7.125,53,236.5,1.5075,71.75,2.39375,67.75,8.37625,32.0975,3.625,3.625,"A","3",341
"342","So-10-20327-03","Pod_65",7,50,11.4285714285714,50.1428571428571,236.51,1.77,62.7857142857143,2.61857142857143,91.5714285714286,9.23,53.27,5.28571428571429,6.28571428571429,"A","3",342
"343","So-10-20333-01","Pod_66",8,48.5,10.25,48.875,236.52,1.41125,63.375,2.03875,52.2575,7.21875,29.255,5.125,5.25,"A","3",343
"344","So-10-20333-02","Pod_67",8,51,6.375,50.75,236.53,1.55625,77.0625,2.0575,57.8325,8.19125,18.9075,3.75,2.625,"A","3",344
"345","So-10-20333-03","Pod_68",7,50,7.57142857142857,49,236.54,1.62428571428571,76.6428571428571,2.39142857142857,83.7142857142857,8.44142857142857,49.4071428571429,3.71428571428571,3.28571428571429,"A","3",345
"346","So-10-20333-04","Pod_69",8,51.5,7.25,50.25,236.55,1.48875,61.9375,2.18625,46.5,8.02125,20.80125,4.75,2.125,"A","3",346
"347","So-10-20347-01","Pod_71",8,48,11.75,47.625,236.56,1.59625,64.0625,2.36125,64.625,8.22428571428571,38.0614285714286,5.25,6,"A","3",347
"348","So-10-20347-02","Pod_72",8,50.5,8.75,49.125,236.57,1.4525,60.25,2.16625,53.75,7.47,30.26125,4.875,4,"A","3",348
"349","So-10-20347-03","Pod_73",8,49.5,6.5,49.375,236.58,1.585,68.875,2.405,68.75,7.9525,41.18875,3.375,3.125,"A","3",349
"350","So-10-20363-02","Pod_75",8,47.5,10.625,47.125,236.59,1.41125,50.9375,2.0825,56.85375,6.8975,36.1,6.5,4,"A","3",350
"351","So-10-56965-01","Pod_77",7,49,8.57142857142857,49.8571428571429,236.6,1.88285714285714,71.9285714285714,2.65285714285714,90.4285714285714,7.92857142857143,57.3071428571429,5.14285714285714,3.28571428571429,"A","3",351
"352","So-10-56965-02","Pod_78",8,52,7.125,52.5,236.61,1.3725,62.8125,2.32875,50.625,8.20125,23.34875,3.5,3.25,"A","3",352
"353","So-10-56965-03","Pod_79",6,50.5,7.5,50.6666666666667,236.62,1.26,59.75,2.10333333333333,58.3333333333333,7.43333333333333,35.8216666666667,3.33333333333333,4,"A","3",353
"354","So-21-1061629-01","Pod_80",8,46,8.625,45.125,236.63,1.39,60.9375,2.35625,70.17875,8.76875,44.5675,4.75,3.75,"A","3",354
"355","So-21-1061629-02","Pod_81",8,48,7.25,47.375,236.64,1.32875,56.5,2.0375,45.4325,6.94625,23.245,4.375,2.875,"A","3",355
"356","So-21-28371-01","Pod_83",5,49.5,9,49.8333333333333,236.65,1.752,72.9,2.332,72.8,7.68,43.774,3.8,4.6,"A","3",356
"357","So-21-28371-04","Pod_86",7,45,9.71428571428571,46.1428571428571,236.66,1.34428571428571,63,2.15142857142857,64.5714285714286,8.68428571428571,41.2357142857143,4.42857142857143,4.42857142857143,"A","3",357
"358","So-21-28423-01","Pod_87",8,51,6.75,51,236.67,1.815,63.4375,2.8625,100.625,7.68875,66.3825,3.375,3.375,"A","3",358
"359","So-21-28423-02","Pod_88",8,47,8,47.875,236.68,1.3575,59.375,2.37,58.68375,8.3375,29.56,3.125,4.875,"A","3",359
"360","So-21-28423-03","Pod_89",7,50,8,48.2857142857143,236.69,1.40428571428571,56.8571428571429,2.18285714285714,57.1428571428571,7.71571428571429,26.1485714285714,5.71428571428571,2.71428571428571,"A","3",360
"361","So-21-28425-01","Pod_90",8,52.5,7.25,52.125,236.7,1.46125,69.4375,2.3125,43.24875,7.735,15.055,4,3,"A","3",361
"362","So-21-28425-02","Pod_91",6,56.5,6,55.6666666666667,236.71,1.64666666666667,69.4166666666667,2.47666666666667,42.0066666666667,7.394,8.502,2.83333333333333,3.16666666666667,"A","3",362
"363","So-21-28425-03","Pod_92",8,50.5,10.75,50.875,236.72,1.4875,61.25,2.0425,58.875,7.605,28.96875,4.75,6.125,"A","3",363
"364","So-21-28449-01","Pod_93",7,46,9.57142857142857,46.2857142857143,236.73,1.49571428571429,66,2.11,74.4657142857143,8.35,48.6414285714286,4.42857142857143,4.57142857142857,"A","3",364
"365","So-21-28449-02","Pod_94",8,48.5,7.875,49.375,236.74,1.36375,56,2.325,72.66,7.5875,49.9275,3.5,4.5,"A","3",365
"366","So-21-28449-04","Pod_96",6,46,6.33333333333333,46.5,236.75,1.26166666666667,53.4166666666667,2.09666666666667,61.78,7.67333333333333,43.61,4.5,2,"A","3",366
"367","So-21-29822-01","Pod_97",8,49.5,10.375,49.125,236.76,1.76625,92.125,2.54125,83.875,8.6975,25.9825,5.75,4.375,"A","3",367
"368","So-21-29822-02","Pod_98",6,44.5,10.1666666666667,45.1666666666667,236.77,1.53333333333333,75.25,2.05833333333333,53.2966666666667,8.504,27.404,6.5,3.5,"A","3",368
"369","So-21-30218-01","Pod_99",8,49.5,8.25,49.375,236.78,1.52875,65.5625,2.29625,63.06,7.935,30.69625,3.875,4.125,"A","3",369
"370","So-21-30507-02","Pod_103",8,47,9.75,45.5,242.375,1.5275,63.0625,2.28,76.875,8.0425,50.9375,4.375,5.5,"A","3",370
"371","So-6-3189-01","Pod_111",8,50.5,7,50,226.75,1.645,74.875,2.5,64.45375,7.90625,29.27875,3.625,3.25,"A","3",371
"372","So-6-3189-02","Pod_112",8,47,9.5,46.875,260.5,1.75125,71.3125,2.13875,67.625,7.98875,36.7275,5.625,3.75,"A","3",372
"373","So-6-3189-03","Pod_113",8,53,10.25,53.25,240.75,1.68375,77.125,2.40375,62.25,8.37125,30.61125,5,5.5,"A","3",373
"374","So-6-4253-02","Pod_117",8,48,7.5,48.25,219.75,1.38875,74.625,2.08125,51.13625,7,21.3214285714286,4.25,3.25,"A","3",374
"375","So-6-51263-01","Pod_120",8,48.5,10.875,48.875,243.375,1.31125,51.1875,2.0775,50.5,8.12875,32.975,5.375,5.25,"A","3",375
"376","So-8-11559-03","Pod_124",7,47,9.14285714285714,46,246,1.43285714285714,60,1.92428571428571,54.8128571428571,8.39142857142857,25.2385714285714,5.85714285714286,2.57142857142857,"A","3",376
"377","So-8-6858-03","Pod_134",8,49,8.5,48.625,238.75,1.36,67.0625,2.32875,68.635,9.43875,35.17875,4.625,3.875,"A","3",377
"378","So-8-7024-02","Pod_136",6,47,7,47,207,1.43666666666667,56.5833333333333,2.255,63.725,8.145,32.3533333333333,4.83333333333333,2.33333333333333,"A","3",378
"379","So-8-7024-03","Pod_137",7,45,11.1428571428571,45.2857142857143,238.428571428571,1.69714285714286,59.7142857142857,2.35142857142857,79.5714285714286,8.94571428571428,49.9071428571429,5.57142857142857,5,"A","3",379
"380","So-10-20117-01","Pod_54",8,43,10.875,43.375,219.125,1.60375,53.375,2.16125,63.625,8.07875,42.31125,6.125,4.375,"A","3",380
"381","So-10-20302-02","Pod_61",8,44,7.125,45.125,235.125,1.4575,56.625,1.99625,63.25,7.485,35.4625,4.75,2.125,"A","3",381
"382","So-10-20333-05","Pod_70",8,50,7.375,50.125,234.25,1.30375,59.875,2.13,60.93625,7.9225,36.06125,4.5,2.625,"A","3",382
"383","So-10-20363-01","Pod_74",8,46,8.625,46,216.625,1.4075,58.375,2.13625,57.75,8.06125,32.26125,5.5,3.25,"A","3",383
"384","So-10-20363-03","Pod_76",8,45.5,7.375,45.625,240.5,1.48,50.625,2.0225,53.0275,8.20875,27.64,5.25,1.875,"A","3",384
"385","So-21-1061629-03","Pod_82",8,45,9.875,45.75,242.5,1.5975,60,2.19,71,7.925,42.38125,5.625,4.25,"A","3",385
"386","So-21-28371-02","Pod_84",8,45,11.875,46.5714285714286,236.875,1.40125,52.3125,1.99625,45.125,7.4025,22.38375,7.5,3.75,"A","3",386
"387","So-21-28371-03","Pod_85",8,49,8.625,49.125,261,1.50375,78.4375,2.09375,48.0425,7.46166666666667,22.235,4.625,3.75,"A","3",387
"388","Sa-21-30147-04","Ma_10",8,81,11.375,82,276.5,1.59625,51,2.8225,60.70375,6.9825,32.095,3.875,7.375,"B","4",388
"389","Sa-21-30218-01","Ma_11",4,79,14.25,79,338.75,2.1,55,2.7575,90.5433333333333,7.4925,50.17,5.75,7.75,"B","4",389
"390","Sa-21-30218-02","Ma_12",8,87.5,13,87,325.125,1.9125,65.6875,2.7125,69.29,6.30166666666667,26.78,7.625,5.375,"B","4",390
"391","Sa-8-12129-01","Ma_125",7,88,11.2857142857143,88.4285714285714,263.833333333333,1.78166666666667,69.8333333333333,3.05166666666667,59.26,7.32666666666667,36.8840447994987,5.28571428571429,5.85714285714286,"B","4",391
"392","Sa-8-12129-02","Ma_126",7,90,8.42857142857143,90.8,292.166666666667,1.90333333333333,66.3333333333333,2.78,73.45,4.57,28.43,3.71428571428571,4.57142857142857,"B","4",392
"393","Sa-8-12129-03","Ma_127",7,84,8.57142857142857,85.1428571428571,341.142857142857,2.06142857142857,62,2.77714285714286,82.1428571428571,7.80333333333333,38.5033333333333,5.42857142857143,3,"B","4",393
"394","Sa-8-12129-04","Ma_128",8,91,7.875,91.4285714285714,274.375,2.145,57.5,2.82625,61.8614285714286,6.434,20.4366666666667,3.5,4.25,"B","4",394
"395","Sa-21-30218-03","Ma_13",7,90,14.7142857142857,90,309.714285714286,1.68857142857143,62.7142857142857,2.81428571428571,62.618,5.62333333333333,29.178,5.14285714285714,9.57142857142857,"B","4",395
"396","Sa-21-30507-01","Ma_14",7,88,18.1428571428571,86.7142857142857,340.285714285714,1.87857142857143,53.4285714285714,2.74571428571429,72.2371428571429,5.51857142857143,33.9114285714286,7.71428571428571,10.1428571428571,"B","4",396
"397","Sa-21-30515-02","Ma_15",8,84,11.125,84.5,317.5,2.12571428571429,55,2.5925,66.65,6.385,36.8840447994987,6.375,5,"B","4",397
"398","Sa-21-30529-02","Ma_17",7,86,11.5714285714286,86.4285714285714,339.4,1.852,60.6,2.472,67.7075,6.84273333333333,36.8840447994987,5.14285714285714,6,"B","4",398
"399","Sa-21-28423-02","Ma_18",8,86,14.625,85.875,296.125,2.12875,57,2.78375,75.8871428571429,7.35428571428571,43.6985714285714,4,10,"B","4",399
"400","Sa-21-30507-02","Ma_2",6,80.5,10,79.5,303.166666666667,2.055,55.8333333333333,2.67,72.69,8.11666666666667,46.765,4.83333333333333,5.5,"B","4",400
"401","Sa-21-30515-01","Ma_20",7,80,11.1428571428571,80.5714285714286,304.642857142857,1.98428571428571,54.7857142857143,2.78857142857143,89.0583333333333,8.53166666666667,41.2066666666667,6,5.28571428571429,"B","4",401
"402","Sa-21-30529-03","Ma_21",8,79,12,80.125,314.8125,2.05125,47.625,2.53875,64.85375,7.07285714285714,33.49125,6,6,"B","4",402
"403","Sa-21-82410-01","Ma_22",8,81,11.5,81.125,330.8125,2.0125,64.625,2.92375,85.68375,8.42125,37.16,6.125,5.375,"B","4",403
"404","Sa-21-82410-02","Ma_23",4,84,9.25,84,309.666666666667,1.57,66.3333333333333,2.26,62.69,5.015,28.63,5.75,3.25,"B","4",404
"405","Sa-21-82410-03","Ma_24",6,84,9.33333333333333,85.8571428571429,317.571428571429,2.03285714285714,57.4285714285714,2.68714285714286,68.2114285714286,6.02,42.6942857142857,4.85714285714286,4.16666666666667,"B","4",405
"406","Sa-21-82410-04","Ma_25",7,78,13.7142857142857,78.2857142857143,275.857142857143,1.83714285714286,50.4285714285714,2.49714285714286,71.5371428571429,6.82,38.8685714285714,4.14285714285714,9.57142857142857,"B","4",406
"407","Sa-24-60424-03","Ma_28",7,88,13.2857142857143,88.6666666666667,329.285714285714,2.12,66.2857142857143,3.31571428571429,84.8657142857143,6.64428571428571,29.8585714285714,5.42857142857143,7.85714285714286,"B","4",407
"408","Sa-21-28423-03","Ma_3",7,88,9.71428571428571,86.8571428571429,335,2.04,58.4285714285714,2.65142857142857,69.7414285714286,7.75666666666667,35.6583333333333,4.71428571428571,5,"B","4",408
"409","Sa-6-3189-01","Ma_30",7,87,10,85.8571428571429,253.571428571429,1.93833333333333,59.4285714285714,2.91142857142857,75.12,6.74833333333333,33.6683333333333,5.28571428571429,4.28571428571429,"B","4",409
"410","Sa-6-3189-02","Ma_31",8,88.5,9.125,87.5,299.25,1.8325,57.625,2.9125,65.04,6.43857142857143,20.35,5.375,3.5,"B","4",410
"411","Sa-6-3189-03","Ma_32",8,83,10.875,83,319.285714285714,1.985,64.8142857142857,3.01285714285714,86.2985714285714,7.01714285714286,52.22,5.75,5.125,"B","4",411
"412","Sa-6-3385-01","Ma_34",8,81.5,15.875,80.875,308.875,1.87375,53.875,2.48375,67.5957142857143,7.26714285714286,42.9514285714286,5.125,10.375,"B","4",412
"413","Sa-6-4253-01","Ma_35",8,83.5,14.75,83.625,295.5,1.97,48.625,2.62125,68.2875,7.51614285714286,26.6114285714286,5.75,9,"B","4",413
"414","Sa-6-4253-02","Ma_36",8,81,13.375,82,306,1.82,52.5,2.5325,71.5575,5.75625,43.05625,7.25,5.875,"B","4",414
"415","Sa-6-51263-01","Ma_37",8,85,12.5,84.75,308.875,2.0575,49.4375,2.73875,66.345,7.52,38.18,6.125,6,"B","4",415
"416","Sa-6-51263-02","Ma_38",8,80.5,16.5,82.5,289.75,1.765,44.6875,2.60125,64.4,7.4075,42.5625,6.125,10.625,"B","4",416
"417","Sa-8-11559-01","Ma_39",7,78,11.2857142857143,78.2857142857143,284.142857142857,1.70142857142857,58,2.44857142857143,65.1142857142857,7.1175,22.4566666666667,7.28571428571429,4,"B","4",417
"418","Sa-8-11559-03","Ma_41",-2,85.5,11.5677045177045,85.25,281,1.91,56.75,2.8975,83.835,7.59,39.7133333333333,5.5,5.9035409035409,"B","4",418
"419","Sa-8-7085-01","Ma_42",8,82,9.75,81.625,295.5,1.6675,56.625,2.855,72.79125,6.43,42.93,4.875,4.5,"B","4",419
"420","Sa-8-7085-02","Ma_43",8,86,11.5,85.25,334.666666666667,1.75666666666667,51.9166666666667,2.62833333333333,64.89,6.048,31.746,6.5,4.5,"B","4",420
"421","Sa-8-7085-03","Ma_44",7,85,9.57142857142857,85.1428571428571,313.571428571429,1.72428571428571,53.2857142857143,2.53142857142857,55.9866666666667,4.9875,23.71,6.14285714285714,3.57142857142857,"B","4",421
"422","Sa-8-7085-04","Ma_45",7,84.5,11.7142857142857,83.125,330.25,2.03375,52.875,2.655,73.78875,6.72,42.59,6.375,4.85714285714286,"B","4",422
"423","Sa-8-7085-05","Ma_46",-2,84,11.5677045177045,84.25,310.75,1.57125,54.125,2.6,56.67,7.84875,28.332,5.75,5.9035409035409,"B","4",423
"424","Sa-8-7085-06","Ma_47",7,80,11.7142857142857,80.2857142857143,279.066666666667,1.92166666666667,53.5833333333333,2.83,66.1933333333333,6.96,38.7683333333333,5.28571428571429,6,"B","4",424
"425","Sa-21-28425-02","Ma_5",5,87,10.2,85.8,346.4,2.012,69.3,2.828,91.488,7.02,58.74,5.6,5,"B","4",425
"426","Sa-21-30147-01","Ma_7",8,84,9.625,83.375,310.125,2.09,54,2.91125,93.17,6.79,45.2825,5.25,4.125,"B","4",426
"427","Sa-21-30147-02","Ma_8",8,85.5,9.75,85.125,310.125,1.875,52.375,2.66375,67.692,7.325,42.568,4.875,4.5,"B","4",427
"428","Sa-21-30147-03","Ma_9",8,84,8.125,83.375,337.75,2.395,55.125,3.36375,86.98625,7.01125,47.62125,4.75,3.5,"B","4",428
"429","Sa-24-60424-01","Ma_26",-2,84.2073170731707,11.5677045177045,84.226887340302,308.541173054588,1.9214012775842,56.9957171893147,2.74378484320557,72.071524970964,6.84273333333333,36.8840447994987,5.52145760743322,5.9035409035409,"B","4",429
"430","So-21-30218-02","Pod_100",7,57,8.71428571428571,56.1428571428571,258.428571428571,1.71,51.4285714285714,2.485,62.722,7.22714285714286,36.105,3.57142857142857,4.57142857142857,"B","4",430
"431","So-21-30218-03","Pod_101",8,55.5,10.75,56.125,232.5,1.91,58.125,2.85,95.4825,8.24375,59.895,3.125,7.125,"B","4",431
"432","So-21-30507-01","Pod_102",8,55,8.75,55.625,235.75,1.64375,60.625,2.66875,78.29875,8.30875,40.72375,3,5.5,"B","4",432
"433","So-21-30522-01","Pod_105",8,59,9.25,58.7142857142857,209.25,1.66625,65.375,2.40125,65.0757142857143,7.87142857142857,34.47,3.125,5.875,"B","4",433
"434","So-21-30522-02","Pod_106",8,49.5,12.75,50.375,284.428571428571,1.99857142857143,79.2857142857143,2.61,58.45,7.88,39.4381257680492,4.375,8.25,"B","4",434
"435","So-21-30522-03","Pod_107",8,54,9,53,255.357142857143,2.06428571428571,72.7142857142857,3.08857142857143,103.527142857143,8.83571428571429,62.6114285714286,3.125,5.625,"B","4",435
"436","So-21-30529-01","Pod_108",8,52,11.125,52.375,252.125,1.64,55.25,2.55625,82.1,8.27125,51.4157142857143,5.125,5.625,"B","4",436
"437","So-21-30529-02","Pod_109",7,56,8.71428571428571,57.1428571428571,209.857142857143,1.42285714285714,44,2.23,52.442,6.66714285714286,32.682,3.42857142857143,5.14285714285714,"B","4",437
"438","So-21-30529-03","Pod_110",6,53.5,10.3333333333333,56.875,223.75,1.7275,50.5,2.6775,79.87,8.49,52.0466666666667,4,6,"B","4",438
"439","So-6-3385-01","Pod_114",7,58,8.85714285714286,60,228.7,1.61714285714286,60.1428571428571,2.42714285714286,74.38,8.11075148809524,39.4381257680492,3,5.71428571428571,"B","4",439
"440","So-6-3385-02","Pod_115",4,57.5,10.5,58.5,248.375,1.84,74,2.765,103.155,9.38,65.1,2.75,8.25,"B","4",440
"441","So-6-4253-01","Pod_116",4,59.5,16.5,56.75,243.825,1.7275,73.75,2.405,57.5466666666667,8.59666666666667,26.4733333333333,3.75,11,"B","4",441
"442","So-6-4452-01","Pod_118",8,54.5,10.5,55,243.75,1.64375,49.5,2.4325,62.5628571428571,6.74428571428571,22.9957142857143,4.125,6.25,"B","4",442
"443","So-6-4452-02","Pod_119",7,56,11.5714285714286,55.4285714285714,241.585714285714,1.91,65.7142857142857,2.71571428571429,66.04,7.68666666666667,39.4381257680492,3.14285714285714,8.14285714285714,"B","4",443
"444","So-6-51263-02","Pod_121",8,55.5,13.625,55.375,239.6,1.6325,58.25,2.5675,78.28625,8.43428571428571,48.11,5.375,8.125,"B","4",444
"445","So-8-11559-01","Pod_122",7,55,13.4285714285714,54.8571428571429,242.057142857143,1.68428571428571,65,2.92571428571429,101.077142857143,8.95714285714286,55.1842857142857,4,9.42857142857143,"B","4",445
"446","So-8-11559-02","Pod_123",6,53.5,9.5,55,236.166666666667,1.49166666666667,48,2.065,68.1325,7.028,39.1525,3,6.33333333333333,"B","4",446
"447","So-8-6685-01","Pod_129",8,54,15.75,53,233.2,1.79875,61.75,3.025,89.5325,9.53125,49.88125,5,10.125,"B","4",447
"448","So-8-6685-02","Pod_130",7,53,12,52.2857142857143,223.142857142857,1.62285714285714,54.7142857142857,2.83714285714286,77.1557142857143,9.25,36.7271428571429,4.28571428571429,7.28571428571429,"B","4",448
"449","So-8-6685-03","Pod_131",8,52.5,9.25,52.125,244.875,1.695,53.625,2.83875,81.3883333333333,7.76,43.4833333333333,4.375,4.875,"B","4",449
"450","So-8-6858-02","Pod_133",8,47,10.125,46.75,214.142857142857,1.54571428571429,56.1428571428571,2.34285714285714,71.75,6.635,42.08,6,4.5,"B","4",450
"451","So-8-7024-01","Pod_135",8,53,10.625,52.75,233.25,1.64625,57.125,2.57125,66.5585714285714,7.21125,42.3685714285714,4.75,5.75,"B","4",451
"452","So-8-7291-01","Pod_138",8,56.5,11.75,56.25,246.625,1.87875,64.0625,3.14,106.495714285714,7.78,66.1657142857143,4.125,7.25,"B","4",452
"453","So-8-7539-01","Pod_140",6,51,13.1666666666667,51.6666666666667,249.4,1.61,70.8,2.318,72.16,8.476,48.22,4,9,"B","4",453
"454","So-8-7539-02","Pod_141",7,53,10.5714285714286,53.7142857142857,253.571428571429,1.55,59.4285714285714,2.24285714285714,72.3775,9.535,31.9783333333333,3.71428571428571,6.57142857142857,"B","4",454
"455","So-8-7539-03","Pod_142",7,50.5,12.1428571428571,50.3333333333333,220.142857142857,1.61142857142857,52.4285714285714,2.2,55.29,7.68,24.045,5,6.85714285714286,"B","4",455
"456","So-8-7539-04","Pod_143",4,54.5,10.5,54.25,237.25,1.765,68,2.9575,83.3333333333333,8.645,40.685,3.75,7,"B","4",456
"457","So-10-20006-01","Pod_48",8,52,10,52.625,263.5,1.965,72.25,2.93,95.6266666666667,8.28,75.12,3.625,6.25,"B","4",457
"458","So-10-20006-02","Pod_49",4,56,8.25,57.8,212.3,1.552,56.6,2.496,43.35,8.11075148809524,9.48,2.4,5,"B","4",458
"459","So-10-20006-03","Pod_50",8,50.5,10.5,50.875,275.875,1.7675,75.375,2.64125,78.698,8.8675,44.105,4.75,5.375,"B","4",459
"460","So-10-20110-02","Pod_52",8,53.5,9.375,53.5,221.75,1.59125,51.75,2.51625,71.4553605188344,8.11075148809524,39.4381257680492,3.5,5.125,"B","4",460
"461","So-10-20110-03","Pod_53",8,54.5,8.5,56,278.75,1.67625,67.75,2.555,70.4075,9.2825,42.3625,3.375,4.875,"B","4",461
"462","So-10-20117-02","Pod_55",7,57,8.57142857142857,59.5714285714286,229.28,1.91,54.42,3.166,96.5125,8.1325,48.17,3,5.42857142857143,"B","4",462
"463","So-10-20117-03","Pod_56",-2,52,10.8068102240896,51.8333333333333,238.333333333333,1.61333333333333,46.5,2.45333333333333,31.43,7.57,14.06,6,6.44345238095238,"B","4",463
"464","So-10-20279-01","Pod_57",8,51,13.625,51.25,232.5375,1.79625,58.5,2.75125,66.0185714285714,8.38571428571429,43.39,4.25,9,"B","4",464
"465","So-10-20279-02","Pod_58",7,51,11.7142857142857,51.1428571428571,211.714285714286,1.50428571428571,52.7857142857143,2.37285714285714,55.3857142857143,7.25,28.9257142857143,4.85714285714286,6.57142857142857,"B","4",465
"466","So-10-20279-03","Pod_59",7,50,8.85714285714286,52.5714285714286,236.142857142857,1.6,56.9285714285714,2.32,50.0228571428571,7.08571428571429,21.88,4,4.57142857142857,"B","4",466
"467","So-10-20302-01","Pod_60",8,54.5,8.75,54.5,247.25,2.02285714285714,63.4375,2.685,88.1466666666667,7.69285714285714,39.39,3.5,5.5,"B","4",467
"468","So-10-20302-03","Pod_62",8,55,11.5,54.75,237.625,1.84,52.5,2.7175,72.7,9.195,39.41,4.5,6.75,"B","4",468
"469","So-10-20327-01","Pod_63",8,56.5,10.375,57.6666666666667,219,1.45625,51.375,2.405,50.82625,8.46375,28.3,2.5,7.25,"B","4",469
"470","So-10-20327-02","Pod_64",8,56.5,9.5,56.125,252,1.83625,59.8125,2.705,85.17875,7.83625,42.42625,3.25,6.125,"B","4",470
"471","So-10-20327-03","Pod_65",6,56.5,11.6666666666667,56.8333333333333,256.333333333333,1.895,58.1666666666667,2.82666666666667,76.91,10.12,37.6925,4.5,7,"B","4",471
"472","So-10-20333-01","Pod_66",7,54,11.7142857142857,53.4285714285714,237.857142857143,1.57857142857143,44.8571428571429,2.00714285714286,40.3475,7.042,19.434,6.42857142857143,5.14285714285714,"B","4",472
"473","So-10-20333-02","Pod_67",6,54,9.33333333333333,54.8333333333333,286.166666666667,1.76833333333333,79.8333333333333,2.47166666666667,76.8766666666667,8.285,39.6516666666667,3.83333333333333,5.5,"B","4",473
"474","So-10-20333-03","Pod_68",8,50,12,50.125,256.625,1.7675,63.75,2.6675,69.15125,8.97875,41.4,5,6.25,"B","4",474
"475","So-10-20333-04","Pod_69",8,57.5,9.25,57.5,255.9625,2.09375,69.65,2.99375,78.19125,8.35,46.2325,4,5.25,"B","4",475
